"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 September 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: All Selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Number,School Name,Telephone,Fax,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban Area,School Type,Definition,Authority,Donations,Gender of Students,Territorial Authority,Regional Council,Ministry of Education Local Office,Education Region,General Electorate,Māori Electorate,Area Unit,Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Isolation Index,Decile,Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International
1575,Windy Ridge School,09 444 3105,09 444 7980,office@windyridge.school.nz,,http://www.windyridge.school.nz,Valley View Road,Glenfield,Auckland,54 Seaview Road,Glenfield,Auckland,629,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Kaipatiki,Auckland Region,Auckland,Auckland,Northcote,Te Tai Tokerau,Windy Ridge,North Shore Ward,99120,Kaipātiki Kāhui Ako,-36.789845,174.711449,0.11,,235,76,25,18,104,11,0,1
1576,Wiri Central School,09 262 0594,09 263 8460,office@wiricentral.school.nz,Janette Donaldson,http://www.wiricentral.school.nz/,Inverell Avenue,Manukau City,Auckland,P O Box 97148,Manukau City,Manukau,2241,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Manurewa,Auckland Region,Auckland,Auckland,Manurewa,Tamaki Makaurau,Wiri,Manurewa-Papakura Ward,99187,Te Kaahui Ako O Manurewa,-37.000487,174.885458,0.14,,344,2,140,188,14,0,0,0
1577,Woodhill School,09 420 8108,09 420 8106,office@woodhill.school.nz,Dawn Fenn,http://www.woodhill.school.nz,1555 State Highway 16,Woodhill,Helensville,1555 State Highway 16 RD 2,,Helensville,875,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Rodney,Auckland Region,Auckland,Auckland,Kaipara ki Mahurangi,Te Tai Tokerau,Rewiti,Rodney Ward,99097,Te Kāhui Ako o Kaipara,-36.742709,174.438700,0.80,,60,26,31,2,0,0,1,0
1578,Woodlands Park School,09 817 5140,09 817 5131,admin@woodlandspark.school.nz,Ngaria Stephenson,http://www.woodlandspark.school.nz,202 Woodlands Park Road,Titirangi,Auckland,202 Woodlands Park Road,Titirangi,Auckland,604,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Waitakere Ranges,Auckland Region,Auckland,Auckland,New Lynn,Tamaki Makaurau,Waima,Waitakere Ward,99062,Kōtuitui Community of Learning,-36.946497,174.629719,0.19,,365,279,30,6,41,7,2,0
1579,Wymondley Road School,09 276 7241,09 276 2588,secretary@wymondley.school.nz,Fleur Petelo,http://wymondley.school.nz,77 Wymondley Road,Otara,Auckland,77 Wymondley Road,Otara,Manukau,2025,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Otara-Papatoetoe,Auckland Region,Auckland,Auckland,Panmure-Otahuhu,Tamaki Makaurau,Wymondley,Manukau Ward,99198,Papatoetoe Kāhui Ako,-36.951004,174.856366,0.12,,155,2,34,115,3,0,1,0
1580,Yendarra School,09 274 7431,09 274 6588,,Jazmin Greig (Acting),http://www.yendarra.school.nz/,226 Bairds Road,Otara,Auckland,P O Box 61078,,Auckland,2159,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Otara-Papatoetoe,Auckland Region,Auckland,Auckland,Panmure-Otahuhu,Tamaki Makaurau,Ferguson,Manukau Ward,,,-36.966108,174.877703,0.10,,232,0,45,182,5,0,0,0
1581,Chapel Downs School,09 274 8002,09 274 0245,office@chapeldowns.school.nz,Vaughan Van Rensburg,http://www.chapeldowns.school.nz,170 Dawson Road,Flat Bush,Auckland,P O Box 217069,Botany Junction,Auckland,2164,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Botany,Tamaki Makaurau,Donegal Park,Howick Ward,,,-36.979496,174.900669,0.13,,717,11,125,366,179,34,2,0
1582,Nova Montessori School,03 382 0503,,admin@novamontessori.school.nz,Shubha Narayan and Pauline Matsis,http://www.novamontessori.school.nz,53 Owles Terrace,New Brighton,Christchurch,53 Owles Terrace,New Brighton,Christchurch,8061,Main Urban Area,Full Primary,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Christchurch East,Te Tai Tonga,New Brighton,Coastal Ward,,,-43.510659,172.724993,Not applicable,,54,31,2,2,12,5,2,0
1584,TKKM o Te Raki Paewhenua,09 479 5624,09 475 3754,tari@terakipaewhenua.school.nz,Iantha Mutu,http://www.tumuaki@terakipaewhenua.school.nzterakipaewhenua.school.nz/,7 Ceres Court,Mairangi Bay,Auckland,P O Box 36063,Northcote,North Shore City,748,Main Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Upper Harbour,Auckland Region,Auckland,Auckland,East Coast Bays,Te Tai Tokerau,Windsor Park,Albany Ward,,,-36.743396,174.732119,0.16,,105,1,104,0,0,0,0,0
1585,St Anthony's School (Wanganui),06 344 3814,06 344 2087,info@sspx.org.nz,Bevan Petersen,http://www.sspx.org.nz/?page_id=15,88 Alma Road,,Whanganui,P O Box 7123,,Whanganui,4541,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,N/A - No Boarders,Whanganui District,Manawatu-Wanganui Region,Whanganui,Taranaki/Whanganui/Manawatu,Whanganui,Te Tai Hauauru,Gonville East,Area Outside Ward,,,-39.939599,175.024062,Not applicable,,103,50,20,5,28,0,0,0
1587,Gloriavale Christian School,03 738 0257,03 738 0212,,Harmony Helpful (Acting),,189 Heaphy Road,Lake Haupiri,Greymouth,Private Bag 611,,Greymouth,7840,Rural Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Grey District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Haupiri,Eastern Ward,99026,Māwhera Kāhui Ako,-42.606072,171.703096,Not applicable,,135,135,0,0,0,0,0,0
1588,St Francis Xavier Catholic School (Whangarei),09 437 1039,09 437 7509,office@sfx.school.nz,Craig McKernan,http://www.sfx.school.nz,1 Percy Street,Whau Valley,Whangarei,1 Percy Street,Kensington,Whangarei,112,Main Urban Area,Contributing,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Whangarei District,Northland Region,Whangarei,Tai Tokerau,Whangarei,Te Tai Tokerau,Kensington,Okara Ward,99180,Ngā Kura mo te ako o Whangarei Kāhui Ako Group 1,-35.702866,174.314960,0.64,,499,192,102,10,178,15,2,0
1589,TKKM o Toku Mapihi Maurea,07 856 8266,07 858 3426,tari@tmmkkm.school.nz,Laura Hawksworth,,137 Silverdale Road,Hillcrest,Hamilton,P O Box 23017,Dalesford,Hamilton,3254,Main Urban Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Hamilton East,Hauraki-Waikato,University,East Ward,99084,Te Kaahui Ako o Tainui,-37.788589,175.324236,0.14,,99,1,98,0,0,0,0,0
1592,Marina View School,09 417 0007,09 416 7529,office@marinaview.school.nz,Maurice Young,http://www.marinav.school.nz,97 Marina View Drive,West Harbour,Auckland,97 Marina View Drive,West Harbour,Waitakere,618,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Upper Harbour,Auckland Region,Auckland,Auckland,Upper Harbour,Te Tai Tokerau,Lucken Point,Albany Ward,99129,Whiria Te Tangata Community of Learning,-36.814960,174.640740,0.36,,621,153,66,35,307,21,27,12
1593,Kaitoke School (Claris),09 429 0273,09 429 0276,office@kaitoke.school.nz,Leanne Eloff,http://www.kaitoke.school.nz/,Kaitoke Lane,Claris,Great Barrier Island,Kaitoke Lane RD 1,,Great Barrier Island,991,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Great Barrier,Auckland Region,Auckland,Auckland,Auckland Central,Te Tai Tokerau,Great Barrier Island,Waitemata and Gulf Ward,,,-36.256771,175.472761,5.06,,38,26,10,1,1,0,0,0
1594,Riverview School,09 407 7277,,admin@riverview.school.nz,Kenneth McLeay,http://www.riverview.school.nz,23 Riverview Road,,Kerikeri,P O Box 942,,Kerikeri,245,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Far North District,Northland Region,Whangarei,Tai Tokerau,Northland,Te Tai Tokerau,Kerikeri,Bay of Islands-Whangaroa Ward,,,-35.207821,173.969687,1.76,,439,298,112,9,8,5,7,0
1595,Titirangi Rudolf Steiner School,09 817 4386,09 817 2584,admin@titirangi.steiner.school.nz,Catherine Albiston,http://www.titirangi.steiner.school.nz,5 Helios Place,Titirangi,Auckland,P O Box 60266,Titirangi,Auckland,642,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Waitakere Ranges,Auckland Region,Auckland,Auckland,New Lynn,Tamaki Makaurau,Waima,Waitakere Ward,,,-36.952034,174.640776,Not applicable,,195,121,17,7,35,11,2,2
1606,UP International College New Zealand,09 307 4471,09 377 7125,michael.graham@up.education,Julian Latimer,https://partnerships.up.education/,345 Queen Street,Auckland CBD,Auckland,P O Box 78359,Grey Lynn,Auckland,1245,Main Urban Area,Secondary (Year 9-15),Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Waitemata,Auckland Region,Auckland,Auckland,Auckland Central,Tamaki Makaurau,Auckland Central West,Waitemata and Gulf Ward,,,-36.854547,174.762486,Not applicable,,171,1,0,0,4,0,0,166
1607,Bishop Edward Gaines Catholic School,07 886 8021,07 886 1068,office@beg.school.nz,Bernadette Hall,http://www.beg.school.nz,Mossop Road,,Tokoroa,P O Box 167,,Tokoroa,3444,Secondary Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,South Waikato District,Waikato Region,Hamilton,Waikato,Taupo,Te Tai Hauauru,Tokoroa Central,Tokoroa Ward,99018,Rotorua Catholic Faith Based Community of Learning,-38.223826,175.877656,0.84,,42,8,18,4,8,3,1,0
1608,St Matthew's Primary School (Hastings),06 876 4958,06 876 4158,admin@stmatthewsprimary.school.nz,Andrew Eagle,http://www.stmatthewsprimary.school.nz,200 King Street South,,Hastings,P O Box 824,,Hastings,4156,Main Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Hastings District,Hawke's Bay Region,Napier,Hawke's Bay/Tairawhiti,Tukituki,Ikaroa-Rawhiti,Hastings Central,Hastings-Havelock North Ward,99136,Whirinaki Kāhui Ako,-39.641202,176.840089,0.02,,153,25,22,28,72,5,0,1
1611,Timaru Christian School,03 688 1422,03 688 1425,office@timaruchristian.school.nz,Bethany Rentoul,http://www.timaruchristian.school.nz,10 Quarry Road,Watlington,Timaru,10 Quarry Road,Watlington,Timaru,7910,Secondary Urban Area,Composite,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Timaru District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Watlington,Timaru Ward,99178,South Timaru Community of Learning,-44.403579,171.228316,0.70,,136,77,11,23,20,5,0,0
1613,Te Rā School,04 299 0812,,office@tera.school.nz,Kerstin Wagner,http://www.tera.school.nz,89 Poplar Avenue,Raumati South,Kapiti Coast,89 Poplar Avenue,Raumati South,Paraparaumu,5032,Main Urban Area,Full Primary,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Kapiti Coast District,Wellington Region,Wellington,Wellington,Mana,Te Tai Hauauru,Raumati South,Paekakariki-Raumati Ward,99110,Steiner Waldorf Community of Learning,-40.937769,174.984668,0.21,,153,111,26,0,6,7,3,0
1616,TKKM o Ngati Kahungunu o Te Wairoa,06 838 6813,06 838 6915,tari@kkmwairoa.school.nz,Miriama Ainsley,,41 Kitchener Street,,Wairoa,P O Box 315,,Wairoa,4160,Minor Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Wairoa District,Hawke's Bay Region,Napier,Hawke's Bay/Tairawhiti,Napier,Ikaroa-Rawhiti,Wairoa,Area Outside Ward,99203,Kahungunu Kāhui Ako,-39.041005,177.417864,2.04,,191,1,187,1,2,0,0,0
1617,TKKM o Ngati Rangi,06 385 8722,06 385 8776,admin@ngatirangi.school.nz,Vivienne Hoeta (Acting),http://ngatirangi.school.nz,40 Burns Street,,Ohakune,P O Box 141,,Ohakune,4660,Minor Urban Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Ruapehu District,Manawatu-Wanganui Region,Whanganui,Taranaki/Whanganui/Manawatu,Rangitikei,Te Tai Hauauru,Ohakune,Waimarino-Waiouru Ward,99079,Ruapehu Community of Learning,-39.414824,175.391594,2.33,,25,0,25,0,0,0,0,0
1618,TKKM o Te Whanau Tahi,03 335 0185,03 337 4304,mahanui@whanau-tahi.school.nz,Hayley May,http://www.whanau-tahi.school.nz,83 Lyttelton Street,Spreydon,Christchurch,P O Box 33105,Barrington,Christchurch,8244,Main Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Barrington South,Spreydon Ward,,,-43.564588,172.614592,0.15,,190,2,185,3,0,0,0,0
1619,Te Kura Akonga O Manurewa,09 267 8039,09 267 8023,tkaom@xtra.co.nz,Irihapeti Matiaha,,460A Porchester Road,Randwick Park,Auckland,P O Box 202054,Southgate,Takanini,2246,Main Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Manurewa,Auckland Region,Auckland,Auckland,Takanini,Tamaki Makaurau,Randwick Park,Manurewa-Papakura Ward,,,-37.023864,174.923020,0.27,,87,0,87,0,0,0,0,0
1625,Ascot Community School,03 217 5196,03 217 5850,admin@ascot.school.nz,Wendy Ryan,http://www.ascot.school.nz,580 Tay Street,Hawthorndale,Invercargill,580 Tay Street,Hawthorndale,Invercargill,9810,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Invercargill City,Southland Region,Invercargill,Otago/Southland,Invercargill,Te Tai Tonga,Hawthorndale,Area Outside Ward,,,-46.407172,168.384837,0.81,,284,140,82,30,11,15,6,0
1627,St Paul's School (Richmond),03 544 2243,,office@stpauls-richmond.school.nz,Maureen Phillips,http://www.stpauls-richmond.school.nz,63 Salisbury Road,Richmond,Nelson,P O Box 3402,Richmond,Nelson,7050,Main Urban Area,Full Primary,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Richmond East,Richmond Ward,99142,Waimea Community of Learning,-41.337953,173.194838,0.30,,329,235,23,8,47,11,4,1
1630,Central Regional Health School,04 801 5010,,admin@crhs.school.nz,Jason White,http://www.crhs.school.nz,Level 7 234 Wakefield Street,Te Aro,Wellington,P O Box 9349,Marion Square,Wellington,6141,Main Urban Area,Special School,Regional Health School,State,Donations should not be requested unless for a school camp,Co-Educational,Wellington City,Wellington Region,Wellington,Wellington,Wellington Central,Te Tai Tonga,Willis Street-Cambridge Terrace,Lambton Ward,,,-41.292116,174.781227,0.05,,22,12,8,1,1,0,0,0
1631,Southern Health School,03 366 6739,03 374 6503,secretary@southernhealth.school.nz,Helen Mantell,http://www.srhs.school.nz,2 Halswell Road,Hillmorton,Christchurch,P O Box 1757,Hillmorton,Christchurch,8140,Main Urban Area,Special School,Regional Health School,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Wigram,Te Tai Tonga,Hillmorton,Spreydon Ward,,,-43.553887,172.593881,0.20,,20,11,6,1,1,1,0,0
1633,St Mary MacKillop Catholic School,09 257 1435,09 257 1436,katrinag@marymackillop.school.nz,Michael Piper,http://www.marymackillop.school.nz,12 Mcnaughton Avenue,Mangere,Auckland,12 Mcnaughton Avenue,Mangere East,Manukau,2024,Main Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Mangere,Tamaki Makaurau,Harania North,Manukau Ward,99101,South Auckland Catholic Community of Learning,-36.962612,174.810338,0.18,,321,1,9,277,33,0,1,0
1634,Te Kura Maori o Porirua,04 235 9617,04 235 9156,n.andrews@kura-porirua.school.nz,Kataraina Taepa-Matakātea,http://www.kura-porirua.school.nz,392 Warspite Avenue,Waitangirua,Porirua,392 Warspite Avenue,Waitangirua,Porirua,5024,Main Urban Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Porirua City,Wellington Region,Wellington,Wellington,Mana,Te Tai Hauauru,Waitangirua,Eastern Ward,,,-41.122124,174.878538,0.13,,343,0,340,3,0,0,0,0
1636,St Thomas More Catholic School,07 574 6782,07 574 6783,secretary@stm.school.nz,Kathleen Joblin,http://www.stthomasmore.school.nz,19 Gloucester Road,Bayfair,Mount Maunganui,19 Gloucester Road,,Mount Maunganui,3116,Main Urban Area,Contributing,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Bay of Plenty,Waiariki,Arataki,Mount Maunganui-Papamoa Ward,99018,Rotorua Catholic Faith Based Community of Learning,-37.677013,176.226299,0.29,,109,55,16,1,28,8,1,0
1641,Amana Christian School,03 489 2113,03 489 2115,amanachristianschool@gmail.com,Roslyn King,http://www.amana.school.nz,14 Gordon Road,,Mosgiel,P O Box 13,,Mosgiel,9053,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Dunedin City,Otago Region,Dunedin,Otago/Southland,Taieri,Te Tai Tonga,Mosgiel South,Area Outside Ward,,,-45.884359,170.353415,Not applicable,,65,41,8,11,1,4,0,0
1643,St Paul's School (Massey),09 832 7200,09 832 7202,office@stpaulsprimary.school.nz,Mary Zellman,http://www.stpaulsprimary.school.nz,498 Don Buck Road,Massey,Auckland,P O Box 84234,Westgate,Waitakere,657,Main Urban Area,Contributing,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Henderson-Massey,Auckland Region,Auckland,Auckland,Kaipara ki Mahurangi,Te Tai Tokerau,Massey West,Waitakere Ward,99092,Te Kāhui Ako o Waitakere Waitakere Community of Learners,-36.826973,174.607463,0.40,,470,137,39,106,171,16,1,0
1645,Te Kura o Torere,07 315 8224,07 315 8224,admin@torerekura.school.nz,,http://www.torerekura.school.nz,2276 State Highway 35,,Opotiki,Te Kura o Torere Private Bag,,Opotiki,3197,Rural Area,Full Primary,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Opotiki District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Cape Runaway,Coast Ward,99037,Ōpōtiki Community of Learning,-37.947644,177.493744,2.50,,21,0,21,0,0,0,0,0
1646,Wainuiomata Intermediate,04 939 1970,04 939 1973,office@wis.school.nz,Craig Sharp,http://www.wis.school.nz,66 Konini Street,Wainuiomata,Lower Hutt,66 Konini Street,Wainuiomata,Lower Hutt,5014,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Lower Hutt City,Wellington Region,Wellington,Wellington,Hutt South,Ikaroa-Rawhiti,Parkway,Wainuiomata Ward,99090,Wainuiomata Community of Learning,-41.252707,174.933393,0.19,,305,95,137,33,32,6,2,0
1647,Konini Primary School (Wainuiomata),04 939 7725,04 939 7742,admin@konini-primary.school.nz,Andrea Scanlan,http://www.konini-primary.school.nz,28 Konini Street,Wainuiomata,Lower Hutt,28 Konini Street,Wainuiomata,Lower Hutt,5014,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Lower Hutt City,Wellington Region,Wellington,Wellington,Hutt South,Ikaroa-Rawhiti,Parkway,Wainuiomata Ward,99090,Wainuiomata Community of Learning,-41.254826,174.936129,0.20,,257,72,83,42,49,9,2,0
1648,Manaia View School,09 438 9041,09 438 9122,office@manaiaview.school.nz,Wendy Rudolph (Acting),http://www.manaiaview.school.nz,64 Murdoch Crescent,Raumanga,Whangarei,P O Box 6096,Otaika,Whangarei,147,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Whangarei District,Northland Region,Whangarei,Tai Tokerau,Whangarei,Te Tai Tokerau,Raumanga West,Okara Ward,,,-35.745843,174.302758,0.61,,204,5,184,11,3,1,0,0
1650,Drummond Primary School,03 236 2886,03 236 2856,office@drummond.school.nz,Tania McKenzie,https://drummond.school.nz/,5 Domain Road,,Drummond,5 Domain Road RD 3,,Otautau,9683,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Southland District,Southland Region,Invercargill,Otago/Southland,Southland,Te Tai Tonga,Fairfax,Waiau-Aparima Ward,,,-46.153001,168.150670,1.48,,85,47,11,4,22,0,1,0
1651,TKKM o Wairarapa,06 377 2210,06 377 4071,tari@kkmow.school.nz,Pip Rimene,,37 Johnstone Street,,Masterton,37 Johnstone Street,,Masterton,5810,Secondary Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Masterton District,Wellington Region,Wellington,Wellington,Wairarapa,Ikaroa-Rawhiti,Masterton East,Urban Ward,99204,Masterton (Whakaoriori) Kāhui Ako,-40.960760,175.667556,0.97,,124,0,123,1,0,0,0,0
1655,Destiny School,09 527 7312,09 570 7149,admin@destiny.school.nz,Emily Tukapua,http://www.destinyschool.org/,25 Druces Road,Wiri,Auckland,P O Box 76201,Manukau,Auckland,2241,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Manurewa,Auckland Region,Auckland,Auckland,Manurewa,Tamaki Makaurau,Wiri,Manurewa-Papakura Ward,,,-37.000603,174.877783,Not applicable,,97,1,82,10,3,1,0,0
1657,Silverstream (South) Primary School,03 489 8577,03 489 8579,office@silverstre.am,Greg Hurley,http://silverstre.am,52 Green Street,,Mosgiel,P O Box 339,,Mosgiel,9053,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Dunedin City,Otago Region,Dunedin,Otago/Southland,Taieri,Te Tai Tonga,Mosgiel East,Area Outside Ward,,,-45.874688,170.359816,0.37,,326,224,62,14,12,14,0,0
1658,Putaruru Primary School,07 883 7166,07 883 7226,reception@putaruru.school.nz,Tania Morrison,http://www.putaruru.school.nz,Kennedy Drive,,Putaruru,P O Box 180,,Putaruru,3443,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,South Waikato District,Waikato Region,Hamilton,Waikato,Taupo,Te Tai Hauauru,Putaruru,Putaruru Ward,99076,Putaruru Community of Learning,-38.059323,175.779072,0.93,,221,81,130,3,0,7,0,0
1659,Lakeview School,06 377 1867,06 378 8284,admin@lakeview.school.nz,Tim Nelson,http://www.lakeviewschool.info,Te Ore Ore Road,,Masterton,P O Box 265,,Masterton,5840,Secondary Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Masterton District,Wellington Region,Wellington,Wellington,Wairarapa,Ikaroa-Rawhiti,Lansdowne,Urban Ward,99204,Masterton (Whakaoriori) Kāhui Ako,-40.947899,175.679087,0.99,,504,175,253,42,23,4,7,0
1660,Masterton Primary School,06 377 5297,06 377 5010,office@masterton.school.nz,Gene Bartlett,http://www.masterton.school.nz,53 South Road,Kuripuni,Masterton,P O Box 2001,Kuripuni,Masterton,5842,Secondary Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Masterton District,Wellington Region,Wellington,Wellington,Wairarapa,Ikaroa-Rawhiti,Solway South,Urban Ward,99204,Masterton (Whakaoriori) Kāhui Ako,-40.962151,175.644532,0.93,,260,118,100,15,21,6,0,0
1661,Douglas Park School,06 370 0189,06 370 0187,office@douglaspark.school.nz,Gareth Sinton,http://www.douglaspark.school.nz,136 Cole Street,,Masterton,P O Box 313,,Masterton,5840,Secondary Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Masterton District,Wellington Region,Wellington,Wellington,Wairarapa,Ikaroa-Rawhiti,Masterton West,Urban Ward,99204,Masterton (Whakaoriori) Kāhui Ako,-40.945592,175.646571,0.93,,366,188,137,17,17,6,1,0
1662,Huia Range School,06 374 6444,06 374 9268,office@huiarange.school.nz,Robyn Forsyth,http://www.huiarange.school.nz/,Cole Street,,Dannevirke,Cole Street,,Dannevirke,4930,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tararua District,Manawatu-Wanganui Region,Wellington,Wellington,Wairarapa,Ikaroa-Rawhiti,Dannevirke East,North Tararua Ward,99047,Dannevirke Community of Learning,-40.199761,176.108970,0.87,,260,104,134,16,1,5,0,0
1663,Stella Maris Primary School,09 427 9189,09 426 2486,achieve@stellamaris.school.nz,Catherine Cyprian,http://www.stellamaris.school.nz,50 Silverdale Street,,Silverdale,P O Box 103,,Silverdale,944,Main Urban Area,Contributing,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Auckland - Hibiscus and Bays,Auckland Region,Auckland,Auckland,Whangaparaoa,Te Tai Tokerau,Silverdale Central,Albany Ward,99126,North Shore Catholic Schools Community of Learning,-36.613787,174.677318,0.48,,310,203,15,7,60,21,4,0
